"gene","logFC","logCPM","F","PValue","FDR"
"HSPH1",0.290153014182157,6.97335371873748,1.85435637662261,0.19199319758749,0.348575353869333
"ARID2",0.387907505648587,5.88731349625333,1.84078397243835,0.192272925176609,0.348962006909075
"ABI2",-0.244400115099478,7.16137169463487,1.8476427790447,0.192711199654747,0.349636043247261
"SRSF4",-0.269434108771651,5.87634749102256,1.846602195233,0.192864610076046,0.349792962133064
"SDHD",0.298746467151424,6.86672357031236,1.84536149270905,0.192978674622028,0.34987843643751
"CHMP5",0.217040491590186,7.24200541358823,1.84036083992297,0.193552282699278,0.350796734281943
"MED11",-0.349564983390117,5.17517638730838,1.8359396267253,0.193778510458675,0.351085017042459
"RPS15",-0.132680493435039,10.5486544175675,1.83624239910834,0.193982572917451,0.351332955176548
"DCAF8",0.260755701666855,6.40946805825178,1.83370048037479,0.194256282423792,0.351706819615228
"LAMTOR4",-0.228374959096833,7.37023859084186,1.83297374870912,0.194389230564947,0.351825660721254
"COMMD3",0.346627302230209,6.632246613274,1.83054642784234,0.194642342436542,0.352161828977434
"UXT",-0.183829354169455,7.17596978933021,1.82694328511687,0.195070860738728,0.352815013522951
"AAED1",-0.419505981844802,5.01807194848616,1.83708565404249,0.195142770254097,0.352822988626137
"MED16",0.332548941763743,5.57186512748792,1.82196830585468,0.195237629868,0.35287243821578
"BEX2",0.201296403599132,8.3128955824517,1.8245770223264,0.195351621994727,0.352956421765101
"TMEM33",0.222839253634534,8.04921383289473,1.8221127877154,0.19566777281558,0.35340547633277
"CPSF7",-0.338550849090239,5.85012444196439,1.82084580754626,0.195852663101188,0.353544822556034
"EHBP1L1",-0.565719168377844,5.08747654692011,1.83011178420315,0.195939563622966,0.353544822556034
"YLPM1",-0.354296119116027,5.82927265070731,1.81884046413956,0.195947838328837,0.353544822556034
"ERLEC1",0.259326538576593,7.57949240009442,1.81787590629414,0.196154630269459,0.353795808287944
"METRN",0.948968683123617,7.59035566726148,1.94428387877531,0.196585438286044,0.354450529810677
"TADA2B",0.409349173027473,5.37988573906254,1.80380458865031,0.196741356184931,0.354559853731134
"SMC5",-0.291607524910418,5.70854794479042,1.81059674908477,0.196781736306489,0.354559853731134
"ABCF2",0.353479979771244,5.66179775832997,1.8078695679753,0.196894783340324,0.35464129308059
"MUT",0.281666166457763,6.22292596643575,1.808480934315,0.197179213400977,0.355031260229731
"TNKS",0.30765126551883,6.22931482950011,1.80575875372175,0.197263019497495,0.355059849488088
"MGEA5",-0.338494530246377,6.40792614273334,1.81704442778514,0.197466484058263,0.355199084769806
"PAWR",0.568197299014709,5.1021479235315,1.80058854635492,0.197499032621839,0.355199084769806
"BRWD1",0.266747849766423,6.68975519094192,1.80608267593495,0.197544239415693,0.355199084769806
"OBSL1",-0.375328923382739,5.55389844098966,1.80177437055042,0.197645789218768,0.355259470511176
"GOLPH3",-0.254136389070888,6.69846307209322,1.80202606112319,0.198022742760768,0.355730257844789
"ACTR1A",-0.238992104498552,6.94829110394342,1.80168134579094,0.198043820609974,0.355730257844789
"UROD",0.268787175453182,6.54685960084079,1.79947788525459,0.198144020974535,0.355787975827515
"PLAGL2",0.342604948465214,4.79388389533007,1.79165719334015,0.198835767801087,0.356907471942404
"PRR14L",-0.314222155108278,6.09497580860955,1.7881572255582,0.199110828832773,0.357169560065499
"GRHPR",-0.289061256397385,6.03005017371653,1.79264054760004,0.199118442324634,0.357169560065499
"DPH3",0.373000014201031,6.1011713012453,1.78904887470743,0.199406426555927,0.357563427652772
"TRIM8",0.292365292024864,5.1564701427976,1.78165749796007,0.199748149076181,0.358053352270643
"TMEM129",-0.301127562921423,5.29807027933487,1.7846145021651,0.199856319873194,0.3581244374279
"CEP41",0.306050940963991,6.21674542390603,1.78540451259236,0.200008049981544,0.358131729070159
"TSPAN7",-0.221956939703156,8.46064085966472,1.78484815840764,0.200032178481385,0.358131729070159
"ANAPC13",-0.234150555327049,7.45814471226053,1.78442176321886,0.200099654130189,0.358131729070159
"NUDCD3",0.335016697966943,6.06611353910163,1.78420378322556,0.200134452001901,0.358131729070159
"RAB1A",0.201188221494013,8.42222617853295,1.78032881750754,0.20056288824155,0.358658482649055
"TMBIM1",-0.35709348773424,7.22899788877107,1.7804084020787,0.20056605027419,0.358658482649055
"KEAP1",0.353696846826483,5.86081569473284,1.78025013539684,0.200645094473909,0.358677123397784
"MRPS15",-0.258307318320525,6.19853059983685,1.77727265897452,0.200947718708445,0.359094021438282
"MRPS18C",0.271175751193539,6.06204387778095,1.77694492205239,0.201042230262797,0.359094021438282
"FOXN2",0.363126247428929,5.46168314568878,1.77513214135506,0.201084408025608,0.359094021438282
"PTPN18",-0.254220143954749,5.87005624073823,1.7748201058183,0.201224296587042,0.359171572889913
"CYB5D2",-0.298104886395794,6.46967699498126,1.7747198327897,0.201265264395362,0.359171572889913
"RPL30",0.141054619933179,10.4167189570606,1.77329246296703,0.201405152394493,0.359298543196592
"STRAP",0.240440680778926,7.74836714120487,1.76815528550681,0.202036809839866,0.360198541900006
"ADD1",-0.277373247393396,7.06965045148246,1.76832153631559,0.202047469839452,0.360198541900006
"SDF2",0.225031159841261,7.0103960146957,1.7649764933237,0.202443260753319,0.360781085563449
"TAF9B",0.297561709493912,5.94835093822236,1.74127190178331,0.202858109303116,0.361354258453527
"RPLP2",-0.125897443805901,10.622640532012,1.76040331495417,0.20296893874521,0.361354258453527
"DNAJB2",0.263706566562192,6.84504425168013,1.7605131282924,0.202972279093085,0.361354258453527
"RSBN1",0.308543342955428,5.78716503203908,1.75648538199237,0.20313914720548,0.361391976916483
"POMP",0.225271458080864,7.91317037802007,1.75811764340476,0.203256944400584,0.361391976916483
"SNX6",0.307507601193855,6.26950569240484,1.75626650885919,0.203308461797345,0.361391976916483
"TPM3",0.257847981005275,8.54684990366964,1.75749394229849,0.203329858405267,0.361391976916483
"PSMD13",0.243380730545711,6.9514057680937,1.75735248814965,0.203382272193423,0.361391976916483
"WDR34",-0.46486962481039,5.63321784004306,1.75615336529393,0.203408302293532,0.361391976916483
"FADS1",-0.252003977305452,7.26955217626038,1.75448439470411,0.203752792558647,0.361881021645955
"GSTM3",0.310910203412132,6.94864119567454,1.75067102029945,0.203994845088253,0.362187858449829
"GPRASP1",0.388585562142109,6.10699655689883,1.74483737398002,0.204201491581947,0.362431645670233
"AATF",0.370049814264858,5.41136564400641,1.75985478582567,0.204331998682278,0.362540175530301
"OAT",0.252906176160738,7.28643829309735,1.74663901319239,0.204694392117702,0.363059921139881
"RPA1",0.341868951180253,5.9220519526995,1.74587504674673,0.204780299897184,0.363089086690156
"CREM",-0.381395858751628,5.4875255724768,1.74053576799345,0.205527734658853,0.364290766043345
"SEC62",0.173095690409571,8.4108399688904,1.73827365215583,0.205697049678119,0.364427868775247
"NAE1",0.268789775392508,6.48222798986674,1.73814788261544,0.205791520273674,0.364427868775247
"TMEM230",0.240132612496986,7.73460166540739,1.73707970610528,0.20586944690502,0.364427868775247
"FBXO17",0.353978472176248,5.93442248315296,1.72163487944305,0.205883967188312,0.364427868775247
"PSMC4",0.245559237628914,6.53400994911514,1.73530537068339,0.206112850430471,0.364709502098873
"ERCC1",-0.485759018953527,5.54443195682289,1.73407174899178,0.206219098388635,0.364774019383213
"SND1",0.184981587066789,8.06906931781974,1.73305002409832,0.20634762321815,0.364877884492988
"TOMM34",0.225351284824499,7.5609008118586,1.72921774062784,0.206839581530717,0.365624109794067
"USB1",-0.358707678413551,5.27312238547101,1.72760702090193,0.207003821909092,0.365790729249094
"RNF103",0.297545301096307,5.74240310727104,1.72594457143848,0.207166526647648,0.365954523415768
"GIT1",-0.377146396667301,5.79710329626159,1.72589781283674,0.20731517971072,0.366093393360788
"LCOR",-0.362813861394346,6.19493764698159,1.72537519149215,0.207392479497118,0.366106210851549
"NDUFA1",-0.211212275149732,8.91868129329658,1.72228784733336,0.20768711083493,0.366502541638817
"SRSF2",-0.234480052637845,7.26436822362861,1.7215008579543,0.207803087123529,0.366522507578782
"ZNHIT3",0.311171338976509,5.73062770024008,1.73053796050335,0.207838667010429,0.366522507578782
"PRPF6",0.250197691611523,6.34755223577691,1.7182344150501,0.208242786886098,0.367111314351984
"MRPL16",0.315254134732305,5.36131374161673,1.70934336905751,0.208324343500503,0.367131268872936
"PDZD11",0.292770982199177,5.65899184463527,1.69717933394382,0.208894077117481,0.36801123730808
"UBE4A",0.237752792452095,6.63092865834718,1.71186494332511,0.209097095424624,0.368184622297279
"ELAVL1",-0.299451475928301,6.24076702065517,1.71131504022865,0.209133373560479,0.368184622297279
"OSBPL2",0.254625698789609,6.14699353318195,1.70925257027386,0.209235783716638,0.368187744429203
"RPS24",0.135693702287579,10.7963488120502,1.70967530224773,0.209276026152508,0.368187744429203
"CSNK1D",0.203301111037121,7.07635325688685,1.70778018267077,0.209543400696186,0.368388593560425
"USP47",0.250506271330612,6.77226148634091,1.70717858605739,0.209620472248093,0.368388593560425
"MAGI2",0.347653931694695,5.37007314460995,1.70115105725215,0.209657685051749,0.368388593560425
"SATB1",-0.338116738486013,6.06734488949776,1.70657317760703,0.209688489668215,0.368388593560425
"R3HDM4",0.336837511185799,5.73087916872679,1.70536075258063,0.209742577852655,0.368388593560425
"IARS2",0.252615071479591,6.1256933638077,1.70053472562169,0.209983700269259,0.368688210046159
"MBTPS2",0.469416655365245,5.50048040714246,1.69951040235572,0.210079561734162,0.368732662587127
"PARP9",-0.331628121812015,7.02635227211459,1.70196196048352,0.21019982382218,0.368819898999173
"RAB11FIP5",0.32659974709691,5.55451372489822,1.69945153718628,0.21064520755619,0.369477348958459
"B3GAT3",-0.289587600031849,5.30945152431216,1.69233241419424,0.21071694787899,0.369479197102812
"MBNL1",0.310694761697311,6.66864540797529,1.69599912497357,0.211088499147423,0.370006567754386
"QPCT",-0.206144086221186,8.83769541389143,1.69272009667736,0.211469000286051,0.370541823753118
"ZC3H14",-0.287751096217243,6.4062578343395,1.69256353611796,0.211535642257376,0.370541823753118
"CREBRF",0.290481639500221,6.05250949325386,1.69005223398367,0.211695870849316,0.370698263627932
"TMEM69",0.359747441382996,5.66190620824443,1.68914168893951,0.211994975645589,0.371097701841759
"KDM5B",-0.452647336993239,5.85486863012843,1.67866360680512,0.212212761859994,0.371354571892262
"MLH1",0.307943679116403,6.14229246979068,1.68588397943398,0.212288524120189,0.371362823151347
"ZDHHC17",-0.337602751381582,5.5044251746653,1.68301431195566,0.212439280074947,0.371502213767731
"FHL1",-0.50608848753127,5.82572045027427,1.682017854823,0.212741947952008,0.371907077573628
"WDFY3",-0.31190897063883,6.14303758188326,1.67703572091987,0.213315387372786,0.372645864732977
"ARNT",0.379120760742073,5.8098848633297,1.67380754640753,0.213350930191359,0.372645864732977
"MRPL24",-0.239525689542658,6.1716464512896,1.67839578401028,0.213378433737478,0.372645864732977
"CLCN6",-0.345740646360568,5.20943122151251,1.67603100307543,0.213586228932509,0.372843992201197
"HIPK1",-0.468325577236187,6.11274761758282,1.67573792284603,0.213653442544046,0.372843992201197
"GTF3C5",-0.333758084598073,5.53171951428077,1.67415293736976,0.213705873471358,0.372843992201197
"EPS15",-0.293745067053696,6.7606293309664,1.67157902964704,0.214228502172177,0.373631091376033
"UBAC2",0.274221420319731,6.16080522762012,1.66990422014599,0.214421037131105,0.373842148460403
"CCDC47",0.235579355617847,7.59934116811447,1.6688986310324,0.214541613066595,0.373927646381825
"ACTL6A",0.310923397513611,5.66479731626769,1.66237683476277,0.215209718891677,0.374967066882266
"HDAC6",-0.399328085757625,5.62900118896202,1.66297100538639,0.215336603829543,0.375063121698442
"RABEP1",0.266640627503812,6.13799852098842,1.6555916200785,0.216124470156301,0.376309995172214
"RAB3IP",0.19741202489952,7.13625025780195,1.65591157974826,0.216305840851796,0.376500376334445
"SLC29A1",-0.210787222240874,7.74876638514402,1.65398703469558,0.216505974839804,0.376723279123719
"PRPF19",0.25947459544934,6.3268020072047,1.65270304970695,0.216700078781438,0.376935544689044
"ERCC3",0.280364544701223,5.84731570318301,1.64743909212,0.217180266365244,0.377642950554839
"CCNG1",0.298312602460905,6.51586801143795,1.64772130646189,0.217251263118117,0.377642950554839
"GSKIP",0.420685562379042,5.84860438208204,1.64517277012018,0.217580515331613,0.378089545757427
"MYEOV2",-0.206417665683915,7.1638471673149,1.64830480092218,0.218425360289527,0.379431491602976
"UBE2M",-0.269312899052321,6.3409431051524,1.62593262524138,0.218706404295753,0.37977111718085
"FRYL",-0.391545536551727,6.10612527081384,1.63636395512155,0.218800946543225,0.37977111718085
"STT3A",0.28619579061031,7.17465401189734,1.63640665986603,0.218891152053972,0.37977111718085
"MAFG",0.271183015564247,6.47016327216438,1.63537922755138,0.219010016720433,0.37977111718085
"PRDX3",0.182908503105829,8.59678291161751,1.63528349531368,0.219014875425531,0.37977111718085
"SERBP1",0.198558704511017,7.6219979406082,1.63484376123242,0.219056804725514,0.37977111718085
"METAP2",0.274365775443243,6.70307064028941,1.63458354646963,0.21914072679806,0.37979064289571
"CERK",0.21523814670343,7.53937329324879,1.63281860619546,0.219357928373933,0.379971815881794
"GCA",0.371394430828452,5.9516239192469,1.62497480021333,0.219390652445237,0.379971815881794
"ARL2",-0.205062858260012,7.62258136219512,1.63102759774677,0.219571460410404,0.38015900084968
"SEPT5",-0.501115200306325,4.8784960173898,1.65938004686492,0.219890117649088,0.380461758071299
"CRLS1",-0.267946398075464,5.30994843525902,1.62894127356269,0.219891901881269,0.380461758071299
"EIF4E",0.260933025692091,7.2427692416028,1.62745123664403,0.220084197085014,0.380668463985231
"CMBL",-0.256404348540712,6.26385300895227,1.62146914417948,0.22015965745922,0.380673016718273
"HNRNPF",-0.239265904776437,7.47737731718206,1.62295638783501,0.220661085953419,0.38136458139749
"TUBB3",-0.376573838107568,5.9676244523896,1.62223741721768,0.220705540219516,0.38136458139749
"MAU2",0.406446974150216,5.55650683790966,1.61260224857579,0.221028024321506,0.381795599183249
"ASCC2",0.299462317358846,5.49769763551067,1.61643369025673,0.22146305758146,0.38242068119534
"HOOK2",0.250208141319778,6.13372541404447,1.61434188609296,0.221584105519709,0.382503341991915
"ACP1",-0.172057954467918,7.62624016011351,1.61408646937615,0.221873199474192,0.382875937158007
"RSRC2",0.237183209026075,7.1354436456934,1.61182110805852,0.222199412347096,0.383111518941486
"VPS16",-0.399615906908276,4.86545652059454,1.60969756615122,0.222217248734671,0.383111518941486
"NKTR",-0.251545102720572,7.04522834498647,1.61160402206299,0.222229601192,0.383111518941486
"SMNDC1",-0.302952316734208,5.22925142203804,1.61055564577664,0.222444004661275,0.383354702395148
"WDR61",-0.288354014175171,6.42981844773333,1.6087323833633,0.222673733633595,0.383624128445222
"NCSTN",-0.229608848113382,7.18164778387666,1.60722451587851,0.222854530916291,0.383766026729666
"SAMD1",-0.407787422720705,4.17764516408948,1.62405813984649,0.222971493767727,0.383766026729666
"SH3GL1",-0.307164452897468,5.31930135935082,1.60641813418234,0.222976357983164,0.383766026729666
"APIP",-0.325239052292787,5.59334977691491,1.59402826804893,0.22390591606562,0.385239046502631
"ECE1",0.20645778588852,6.67860881336315,1.59800609049613,0.224011920099295,0.38529460558046
"IREB2",-0.272876852905029,5.68436350473128,1.59329113225245,0.224582078930384,0.386148199529314
"PHB",-0.21132110400903,6.83544605040499,1.59066802109113,0.225112850768008,0.386933532050107
"ANO10",-0.333919590215317,5.14842116195527,1.58909065385964,0.22543960513496,0.387367789625389
"VAMP2",0.146593784910863,8.80463728355938,1.58738965944311,0.225563473009104,0.38743192461213
"UGDH",0.35384604890081,7.50880998066609,1.58701585722096,0.225625172856194,0.38743192461213
"GATC",-0.3748450370234,5.15274369509421,1.58627236662861,0.225751196493393,0.387443566873904
"KDM3B",0.310537160632043,5.27834427680185,1.57300111906098,0.225864862091409,0.387443566873904
"KAT7",-0.299593549614965,5.67484362827741,1.58403845547813,0.225902472513769,0.387443566873904
"DNAJB14",-0.308928010889277,6.3381204408622,1.58508740817823,0.225928446878068,0.387443566873904
"ARFGAP2",-0.276408582826141,6.33014820902523,1.58378200027818,0.226135440258478,0.387671350026587
"TEAD1",0.25679939703939,6.39630288388145,1.5796575040953,0.226510108566276,0.388093386194306
"FOXP4",-0.272546359688046,6.25320751624262,1.58080217096266,0.226530116946399,0.388093386194306
"CCNK",-0.261524947197519,5.40331740145347,1.57892215155652,0.226645109824069,0.3881407365887
