"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.27838489000891e-06,0.279879350184858,0.994,0.96,0.100441601470363,"3","Ndufb11"
6.28640940944229e-06,0.49665906765864,0.656,0.438,0.100569977732258,"1","Bzw2"
6.29803555315699e-06,0.569252586378424,0.629,0.605,0.100755972779406,"0","Ube2j2"
6.30790213408994e-06,1.1428303471433,0.228,0.109,0.100913818341171,"1","Lactb2"
6.33779770395178e-06,1.02269778172547,0.226,0.074,0.101392087667821,"5","Ctc1"
6.36049348051023e-06,0.591128865505781,0.553,0.347,0.101755174701203,"1","Leprot"
6.48302087875943e-06,0.914222170919509,0.298,0.153,0.103715368018393,"1","Etl4"
6.52837732928336e-06,0.506972570979096,0.882,0.579,0.104440980513875,"5","Stoml2"
6.54457764522133e-06,0.646309786355979,0.784,0.609,0.104700153168251,"4","Abracl"
6.5451782478763e-06,0.821759746214894,0.29,0.107,0.104709761609525,"5","Adpgk"
6.54726132260711e-06,0.659745223127183,0.552,0.38,0.104743086639069,"2","Chd7"
6.5604793023831e-06,0.727221348366022,0.5,0.417,0.104954547879525,"0","Tes"
6.56422352558371e-06,0.783687330257871,0.355,0.142,0.105014447962288,"5","Rcl1"
6.5643087351034e-06,0.687469407130861,0.775,0.634,0.105015811144184,"4","Smarce1"
6.57056342983306e-06,0.816688848345951,0.423,0.262,0.105115873750469,"1","Mettl1"
6.59647870432805e-06,0.673784743966569,0.591,0.393,0.10553046631184,"1","Gcsh"
6.60365996132583e-06,0.513402746998058,0.957,0.684,0.105645352061291,"5","Pafah1b3"
6.62386138664548e-06,0.687183262586657,0.5,0.389,0.105968534463554,"0","Klhl7"
6.63614015402733e-06,0.39136905348415,0.969,0.927,0.106164970184129,"3","Dad1"
6.65570020851536e-06,0.315586004672986,0.988,0.969,0.106477891935829,"2","Oaz1"
6.66994872374029e-06,0.513052549413137,0.785,0.457,0.106705839682397,"5","Asf1a"
6.70465675117902e-06,0.350426866267167,1,0.977,0.107261098705362,"4","Krt8"
6.72907303277707e-06,1.24681249697121,0.215,0.071,0.107651710378368,"5","Samhd1"
6.74339666395302e-06,0.821272484160894,0.505,0.237,0.10788085982992,"5","Sqle"
6.75735307885338e-06,0.357667807625117,0.969,0.935,0.108104134555496,"2","Ndufc2"
6.77447235490191e-06,1.06955932899219,0.237,0.08,0.108378008733721,"5","Slf1"
6.80041921749488e-06,0.856318747975269,0.62,0.523,0.108793106641483,"2","Lman1"
6.84182240491553e-06,0.54647107923919,0.86,0.536,0.109455474833839,"5","Ninj1"
6.85636039497132e-06,1.27454575806769,0.209,0.087,0.109688053598751,"2","Mtcl1"
6.86365650481559e-06,0.573404006260617,0.677,0.353,0.10980477676404,"5","Sf3a3"
6.87229218228881e-06,0.803204732539538,0.247,0.084,0.109942930332256,"5","Sars2"
6.91479985283921e-06,0.401487094217938,0.871,0.854,0.110622968045722,"0","Rsrp1"
6.92593805279018e-06,1.33594882529957,0.223,0.119,0.110801156968537,"0","Vps37d"
6.93686204213976e-06,0.407146766124141,0.898,0.728,0.110975918950152,"1","Prelid1"
7.00563629959642e-06,1.0018873990668,0.321,0.177,0.112076169520943,"3","AI413582"
7.03045297469285e-06,0.944780319907642,0.274,0.14,0.112473186689136,"1","Dab2ip"
7.04952086779872e-06,0.402269965703297,0.971,0.924,0.112778234843044,"4","Npc2"
7.07373369098659e-06,1.09165623649631,0.333,0.156,0.113165591588404,"4","Cryz"
7.09205647649149e-06,0.576904213265549,0.301,0.109,0.113458719510911,"5","Fdxr"
7.1020534383468e-06,0.837675651267685,0.312,0.165,0.113618650906672,"1","Rela"
7.14209939732195e-06,0.717943109372059,0.644,0.493,0.114259306158357,"2","Cltb"
7.16742558101587e-06,0.629497242110786,0.613,0.46,0.114664474445092,"2","Bola3"
7.19637685917008e-06,0.255142823939866,0.986,0.932,0.115127636993003,"1","Snrpb"
7.20614312182727e-06,0.720060223924673,0.301,0.113,0.115283877662993,"5","Ptgr1"
7.21585830704545e-06,0.653337745147321,0.522,0.448,0.115439301196113,"0","Brd2"
7.24281349860114e-06,0.56037168665834,0.871,0.602,0.115870530350621,"5","Abracl"
7.25019063641828e-06,0.535978560167095,0.645,0.313,0.11598854980142,"5","Sdsl"
7.2563010937966e-06,1.13681749922854,0.227,0.098,0.116086304898558,"2","Slc37a1"
7.27961125978e-06,0.880426992960318,0.412,0.211,0.116459220933961,"4","Zbed3"
7.2896900175811e-06,1.14151650596728,0.272,0.138,0.116620460901262,"3","Prr12"
7.32861400625876e-06,2.66832032488621,0.25,0.041,0.117243166872128,"6","Fam155a"
7.40223566105254e-06,1.13830337651419,0.278,0.146,0.118420966105518,"3","Tmco3"
7.45487934505646e-06,0.678740428411524,0.301,0.109,0.119263159762213,"5","Fgfr4"
7.49922418745936e-06,0.816601572007412,0.269,0.096,0.119972588550975,"5","Ptprk"
7.52861721122433e-06,0.74558384974915,0.245,0.104,0.120442818145167,"2","Vdr"
7.54288000726116e-06,0.642361285603728,0.516,0.238,0.120670994356164,"5","Nudt2"
7.58600346777045e-06,0.864781679262681,0.494,0.35,0.121360883477392,"3","Gnaq"
7.58702764358818e-06,1.381449817092,0.277,0.176,0.121377268242124,"0","Plpp6"
7.61184805889062e-06,0.644126617208879,0.636,0.537,0.121774345246132,"3","Ssr1"
7.63135804868389e-06,0.263672558814013,1,0.992,0.122086466062845,"4","Gnb2l1"
7.69771522866711e-06,1.25757091778372,0.295,0.192,0.123148048228216,"0","Baz1a"
7.6993137409295e-06,0.583217052397049,0.645,0.306,0.12317362122739,"5","Pno1"
7.72702163364749e-06,0.980069639962002,0.204,0.063,0.123616892095092,"5","Zfp944"
7.75688363062036e-06,1.16325906786367,0.333,0.162,0.124094624322665,"4","Nnt"
7.81504959025943e-06,0.369602607573352,0.862,0.868,0.12502516334497,"0","Atxn10"
7.8208400471648e-06,0.331790993690203,0.898,0.742,0.125117799074542,"1","Snrpd1"
7.85907531927214e-06,0.601498864325295,0.688,0.484,0.125729486957716,"1","Deb1"
7.8784321581771e-06,0.934217320924539,0.461,0.255,0.126039157666517,"4","Il11ra1"
7.89427117718887e-06,1.04420736806487,0.49,0.298,0.126292550292668,"4","Nmral1"
7.91073994026478e-06,0.59610697760322,0.549,0.356,0.126556017564356,"1","Acads"
7.94232297662996e-06,0.888007128451527,0.258,0.09,0.127061282980126,"5","Mansc1"
7.96121609670787e-06,0.567567981729537,0.688,0.673,0.127363535115133,"0","Ralbp1"
7.96954770860398e-06,0.383688986032375,0.989,0.789,0.127496824242247,"5","Snx3"
8.02587766930997e-06,0.623567490917823,0.447,0.27,0.128397990953621,"1","Larp7"
8.07821032499665e-06,0.488359043021227,0.696,0.695,0.129235208779296,"0","Trappc4"
8.0826504910513e-06,1.09869246299273,0.215,0.071,0.129306242555839,"5","Pinx1"
8.08666488127425e-06,0.422599698396197,0.826,0.844,0.129370464770625,"0","Dctn3"
8.10334145273229e-06,0.643125166206942,0.409,0.169,0.129637256560811,"5","Cactin"
8.1188132796386e-06,1.13206614725306,0.422,0.235,0.129884774847658,"4","Ppic"
8.1385024275172e-06,1.5990762029531,0.254,0.152,0.13019976183542,"0","Tmem184c"
8.14021606055155e-06,0.632158516218924,0.409,0.242,0.130227176536704,"1","Fabp3"
8.14996953548452e-06,0.683107672234885,0.516,0.239,0.130383212628681,"5","Ppp1cc"
8.15903873355012e-06,0.326116487909922,0.949,0.886,0.130528301659335,"1","Phb2"
8.1808345506968e-06,0.7546426148584,0.463,0.302,0.130876991142047,"3","Dcaf7"
8.22929806915998e-06,0.819434813060892,0.389,0.223,0.131652310510421,"3","Tekt2"
8.30251704712894e-06,0.628601612153036,0.636,0.534,0.132823667719969,"3","Stk25"
8.3114343628162e-06,0.610674227503754,0.301,0.109,0.132966326936334,"5","2410016O06Rik"
8.36743489460104e-06,0.782776322946521,0.29,0.107,0.133862223443827,"5","Ipo9"
8.39240651605855e-06,0.382625307380048,0.957,0.857,0.134261719443905,"5","Rbm8a"
8.4198365499425e-06,0.335222935355761,1,0.911,0.13470054512598,"5","D8Ertd738e"
8.42717033402475e-06,0.920980715075395,0.51,0.3,0.134817871003728,"4","Usp3"
8.52579216617045e-06,0.536670253062808,0.462,0.2,0.136395623074395,"5","Mum1"
8.56780158391625e-06,0.936802190949315,0.444,0.304,0.137067689739492,"3","Auh"
8.57941950158752e-06,1.46792115697074,0.259,0.137,0.137253553186397,"3","Syne1"
8.59037097968265e-06,0.992187362733424,0.258,0.091,0.137428754932963,"5","Rnf219"
8.59181306957966e-06,0.935081873301425,0.237,0.08,0.137451825487135,"5","Pter"
8.64499979566562e-06,0.608300268656458,0.409,0.17,0.138302706731059,"5","Gstm7"
8.65090100385765e-06,0.559593974931258,0.505,0.221,0.138397114259715,"5","Haus7"
8.66853378494167e-06,1.07559543064691,0.209,0.093,0.138679203491497,"1","Utp14a"
8.66947063516216e-06,0.443187229311364,0.809,0.643,0.138694191221324,"1","Rp9"
8.68221790819566e-06,0.752234985047777,0.258,0.09,0.138898122095314,"5","Rapgef6"
8.68461357302152e-06,1.23900153374772,0.245,0.116,0.138936447941198,"2","Gcat"
8.73254273849534e-06,0.503815988333099,0.609,0.394,0.139703218730448,"1","Slc44a3"
8.73302474786392e-06,0.7671265836531,0.545,0.485,0.139710929916327,"0","Eif2a"
8.74440617324568e-06,1.32945104497191,0.319,0.179,0.139893009959584,"2","Fkbp11"
8.79886390269033e-06,0.51444938868253,0.753,0.444,0.14076422471524,"5","Ddah2"
8.80663420571168e-06,0.658549258667121,0.344,0.186,0.140888534022975,"1","Ebag9"
8.82297352978318e-06,1.13253632147,0.233,0.105,0.141149930529471,"2","2700046G09Rik"
8.83305989922503e-06,0.670161850508833,0.409,0.169,0.141311292267802,"5","Smad2"
8.8418550264428e-06,0.910329531416237,0.344,0.185,0.141451996713032,"2","Fam46a"
8.84352485340013e-06,0.397444378211503,0.903,0.552,0.141478710604695,"5","Tpm4"
8.88341532228997e-06,0.864230782001487,0.35,0.199,0.142116878325995,"2","Arxes2"
8.89450766866466e-06,0.462446685078543,0.828,0.438,0.142294333683297,"5","Eprs"
8.89702537178449e-06,0.497924412840757,0.806,0.411,0.142334611897808,"5","Sephs2"
8.89771696311602e-06,0.810103654971086,0.618,0.426,0.14234567597593,"4","Ccdc8"
8.95561917142312e-06,0.65267763064588,0.344,0.135,0.143271995504427,"5","Fam178a"
9.02515196130234e-06,0.875979300572647,0.301,0.115,0.144384381076915,"5","Ggt1"
9.0484800397945e-06,1.61689958767072,0.6,0.199,0.144757583676632,"6","Cbarp"
9.06283088870525e-06,0.631595120080018,0.456,0.279,0.144987168557507,"1","Pih1d1"
9.08642377115596e-06,0.837627171787352,0.27,0.134,0.145364607490953,"1","Reep3"
9.09796544977327e-06,0.405206613998958,0.705,0.62,0.145549251265473,"0","Tuba4a"
9.10508137993306e-06,1.33192459957387,0.275,0.12,0.145663091916169,"4","Cd1d1"
9.10950271626721e-06,0.529098980567225,0.747,0.676,0.145733824454843,"3","Ahsa1"
9.13717360143633e-06,0.52199343526141,0.798,0.719,0.146176503275778,"2","Ssu72"
9.14476030166417e-06,0.303785709506575,0.99,0.971,0.146297875306023,"4","Rps28"
9.24396908384699e-06,0.541326091298249,0.741,0.635,0.147885017403384,"3","Ift20"
9.25853899784394e-06,0.758485029218193,0.512,0.361,0.148118106887507,"3","Tspyl1"
9.2646000338045e-06,1.09569993180691,0.223,0.106,0.148215071340804,"1","Gal3st1"
9.29957469810096e-06,0.66922171478991,0.498,0.314,0.148774596020219,"1","Med19"
9.31100750343541e-06,2.83666383633173,0.3,0.059,0.14895749803996,"6","1700019D03Rik"
9.43913228355592e-06,0.617362391501604,0.536,0.448,0.151007238272328,"0","Rnf11"
9.46785906156492e-06,0.703863391422676,0.353,0.198,0.151466809266916,"1","Endog"
9.49548459556117e-06,0.566587416646217,0.753,0.437,0.151908762559788,"5","Hspa4"
9.54611605230326e-06,0.596165270895156,0.705,0.693,0.152718764604748,"0","Fam32a"
9.54666549768422e-06,0.563644650165249,0.625,0.552,0.152727554631952,"0","Chd3"
9.55327697241026e-06,0.978014139647397,0.463,0.349,0.152833325004619,"3","Gaa"
9.55528557365402e-06,0.867885769885611,0.247,0.085,0.152865458607317,"5","Arhgap21"
9.61470296841695e-06,0.719116598888092,0.29,0.107,0.153816018088734,"5","Sox6"
9.64087671751064e-06,0.78885069908929,0.564,0.418,0.154234745726735,"2","Rwdd1"
9.68549957159781e-06,0.62551984241809,0.636,0.529,0.154948622146422,"3","Mrpl36"
9.68601420167455e-06,0.801024475849849,0.223,0.102,0.154956855198389,"1","Dab1"
9.7367471140164e-06,1.65991003212831,0.225,0.09,0.155768480330034,"4","Fgd4"
9.80664798545485e-06,0.729222880910728,0.663,0.542,0.156886754471307,"2","Kdelr2"
9.8559623875527e-06,0.663125150449,0.29,0.106,0.157675686276068,"5","Kif2a"
9.8955500941321e-06,1.16865377641517,0.373,0.187,0.158309010405925,"4","Osbpl2"
9.8959252505165e-06,0.647729992304475,0.645,0.333,0.158315012157763,"5","Mrpl33"
9.92921405101915e-06,0.608773737015611,0.484,0.213,0.158847566388204,"5","Rfxap"
9.93260312166772e-06,0.780477261212383,0.415,0.319,0.15890178474044,"0","Riok3"
9.97924520989583e-06,0.733105691886854,0.353,0.195,0.159647964867913,"1","Mecr"
1.00514967089141e-05,0.448807957781706,0.957,0.737,0.160803844349208,"5","Eny2"
1.00641910366523e-05,0.405704559502565,0.92,0.87,0.161006928204363,"2","Vapa"
1.01357483162082e-05,0.779784929712035,0.676,0.526,0.162151701562699,"4","Rnaset2a"
1.0143283177687e-05,0.528686262357011,0.71,0.683,0.162272244276636,"0","Rtn4"
1.01464344999804e-05,0.988333040509073,0.321,0.208,0.162322659130687,"0","Ypel5"
1.01969060316176e-05,0.838365148906458,0.46,0.372,0.163130102693819,"0","Btg1"
1.01972279555245e-05,0.693819310082574,0.589,0.458,0.163135252832481,"2","Lrrc59"
1.01977418908789e-05,0.725204655681543,0.505,0.239,0.16314347477028,"5","Thop1"
1.0197979213713e-05,1.6290747346786,0.255,0.109,0.163147271460981,"4","Agt"
1.02744279533959e-05,1.44787697575616,0.284,0.131,0.164370298398428,"4","Tsc22d3"
1.0296275211856e-05,0.417188298718719,0.846,0.793,0.164719810839273,"3","Polr2g"
1.03146435233707e-05,1.1817328227955,0.29,0.155,0.165013667086884,"3","Ankrd37"
1.03913397494996e-05,0.705100054878819,0.381,0.22,0.166240653312495,"1","Oat"
1.04224990797202e-05,2.87250735665041,0.5,0.162,0.166739140277364,"6","Resp18"
1.04368396042196e-05,0.849652598347008,0.215,0.07,0.166968559988306,"5","Agfg2"
1.04381267524913e-05,0.658178695597192,0.612,0.593,0.166989151786356,"0","Syf2"
1.04626756596771e-05,0.519624691146686,0.817,0.491,0.167381885203514,"5","Mrpl55"
1.04722000733324e-05,0.770954665865245,0.312,0.12,0.167534256773172,"5","Fam171a2"
1.04935865227818e-05,0.341910589056457,0.884,0.784,0.167876397191463,"1","Hspd1"
1.05642859450251e-05,0.461843572594573,0.968,0.649,0.169007446548511,"5","Rp9"
1.05950647626296e-05,0.309482491127454,0.897,0.862,0.169499846072548,"0","Cct3"
1.06082672259762e-05,0.71121768719808,0.534,0.371,0.169711059081167,"2","Idh3a"
1.06318368998477e-05,0.877081807045738,0.215,0.07,0.170088126723763,"5","Fbxl14"
1.06695968197893e-05,2.2567072092031,0.45,0.129,0.17069220992299,"6","Prr7"
1.0721226102243e-05,0.675335973446717,0.462,0.207,0.171518175183684,"5","Ccdc71"
1.07433318998675e-05,1.02203800106849,0.313,0.165,0.17187182373408,"2","Rmnd5b"
1.07605878681799e-05,1.05322464445887,0.35,0.201,0.172147884715142,"2","Nmt2"
1.07708801456338e-05,0.727630149014414,0.319,0.165,0.17231254056985,"2","Cpn1"
1.08113296984448e-05,0.872059434510443,0.265,0.134,0.172959652515719,"1","Rcl1"
1.09347389045867e-05,0.563453777951228,0.742,0.397,0.174933952995579,"5","Wdr18"
1.09503733949485e-05,0.285085993613785,0.911,0.882,0.175184073572386,"0","Prkar1a"
1.10920005271196e-05,0.603617030516339,0.438,0.242,0.177449824432859,"3","Ids"
1.11973072984906e-05,1.0240302647233,0.2,0.089,0.179134522161252,"1","Ppt2"
1.12595042167779e-05,0.490157665061392,0.806,0.492,0.180129548460013,"5","Samm50"
1.13205392585479e-05,0.57173330653003,0.57,0.264,0.181105987058249,"5","Ak6"
1.13519687499131e-05,0.644409642992262,0.441,0.192,0.18160879606111,"5","Dock7"
1.13882032068313e-05,0.565757991128763,0.814,0.755,0.182188474902887,"4","Zfand6"
1.14411446869216e-05,0.57380739497453,0.643,0.609,0.183035432701372,"0","Hdac2"
1.14566438020522e-05,0.564227910330883,0.548,0.255,0.183283387545231,"5","Lims1"
1.14608296556359e-05,1.14983532784875,0.389,0.247,0.183350352830864,"3","Ppp1r9a"
1.15007410328868e-05,0.504348690321589,0.822,0.681,0.183988855044123,"2","Txnl1"
1.15263232466066e-05,0.454531514128161,0.882,0.748,0.184398119299212,"4","Ctsb"
1.16863087396751e-05,2.81293998995949,0.5,0.148,0.186957567217323,"6","Ppy"
1.16869556407938e-05,0.632121483207731,0.595,0.468,0.186967916341419,"2","Itpa"
1.16878657561436e-05,2.46754478547271,0.3,0.06,0.186982476366785,"6","Hs3st6"
1.17001810797935e-05,0.925600398378921,0.247,0.087,0.187179496914537,"5","Atp5g2"
1.17026877245069e-05,0.850714337110234,0.279,0.145,0.187219598216662,"1","Ptdss2"
1.1705937467732e-05,0.567765488396405,0.667,0.333,0.187271587608777,"5","Mpst"
1.18862754646573e-05,0.557910107784738,0.665,0.469,0.190156634883587,"1","Zcchc11"
1.18863272205042e-05,0.59298905597663,0.419,0.183,0.190157462873626,"5","Mapk1ip1l"
1.19761272935635e-05,0.380226233322332,0.968,0.744,0.191594084442429,"5","Vdac1"
1.19948046921437e-05,0.49753615658489,0.677,0.319,0.191892885464916,"5","Ugp2"
1.20168644811362e-05,1.11998058008175,0.258,0.095,0.192245797969218,"5","Gab1"
1.20664126298374e-05,1.03417418348999,0.333,0.155,0.193038469252139,"4","A130010J15Rik"
1.20829560800924e-05,0.780569299127599,0.376,0.157,0.193303131369318,"5","Coro1c"
1.21067689660107e-05,0.280949676219336,0.963,0.966,0.19368408991824,"2","Arf1"
1.21875133635315e-05,0.615984756358565,0.624,0.335,0.194975838789778,"5","Umps"
1.21895075559708e-05,0.33614201131772,0.978,0.683,0.195007741880421,"5","Serpinh1"
1.22039479510925e-05,0.595316392345668,0.586,0.425,0.195238759321577,"3","Wdr6"
1.22600584075381e-05,0.755764694322944,0.298,0.156,0.196136414403794,"1","Msl3"
1.23490594648714e-05,0.666130009857503,0.546,0.385,0.197560253319012,"2","Alkbh6"
1.23585573559012e-05,0.639997026937726,0.423,0.254,0.197712200579708,"1","Ddt"
1.23733719754584e-05,1.28468323169451,0.239,0.115,0.197949204863384,"2","Dusp5"
1.25384862682492e-05,0.440590933841589,0.699,0.525,0.20059070331945,"2","Ap3s1"
1.25409193512703e-05,1.05197917793894,0.209,0.096,0.200629627781622,"1","Wwc2"
1.25458862486793e-05,0.694536773583446,0.686,0.433,0.200709088206371,"4","Cops2"
1.2576140029727e-05,0.506411051723275,0.705,0.677,0.201193088195572,"0","Dnajc8"
1.26012565625597e-05,0.819442313072759,0.417,0.251,0.201594902487829,"2","Tab2"
1.2664592913081e-05,1.42893771969452,0.221,0.103,0.202608157423471,"2","Fkbp5"
1.26809698274518e-05,0.568852229856456,0.742,0.411,0.202870155299575,"5","Ubtf"
1.27038126863965e-05,0.775914013704048,0.647,0.45,0.203235595356972,"4","Stxbp2"
1.27317349550349e-05,0.615659348927652,0.794,0.612,0.203682295810648,"4","Cdc26"
1.27321020425842e-05,0.872498202475421,0.415,0.33,0.203688168477262,"0","Clk1"
1.27913285512221e-05,0.550456653448544,0.628,0.437,0.204635674162452,"1","Nudt14"
1.29034693940152e-05,0.819932164323677,0.407,0.251,0.206429703365455,"3","Cdkn2d"
1.30245307040662e-05,0.343938538408586,0.888,0.844,0.208366442203651,"0","Cct4"
1.30322532875298e-05,0.545362147080118,0.651,0.435,0.208489988093902,"1","Ppa2"
1.30367806974601e-05,0.575009661752422,0.57,0.265,0.208562417597966,"5","Tmem123"
1.30956644232706e-05,1.02435166938841,0.313,0.173,0.209504439443483,"2","Rhbdd2"
1.31331815533536e-05,0.458678056832936,0.763,0.605,0.210104638490551,"1","Esd"
1.31462234366843e-05,0.978283366087198,0.204,0.065,0.210313282540076,"5","Tlcd1"
1.31534111303394e-05,0.794752079615052,0.534,0.382,0.21042827126317,"2","Ddrgk1"
1.31956759847668e-05,1.03848450973436,0.29,0.183,0.2111044244043,"0","Swt1"
1.31997468003894e-05,1.29880454360419,0.21,0.094,0.21116954931263,"3","Ccdc184"
1.32374938666327e-05,0.616265055835479,0.512,0.325,0.211773426878391,"1","Ckap4"
1.32379865007957e-05,0.42323942652926,0.925,0.661,0.21178130803973,"5","Fam96a"
1.33224064393293e-05,0.8957399502504,0.85,0.356,0.21313185821639,"6","Tmem27"
1.33596592947399e-05,0.839152184872601,0.398,0.175,0.21372782939725,"5","Pecr"
1.34234030739791e-05,0.554275865635296,0.619,0.433,0.214747602377518,"1","Bphl"
1.34689830467268e-05,0.438770952233282,0.462,0.196,0.215476790781535,"5","Pcyt2"
1.34818642490536e-05,0.537371002046434,0.796,0.456,0.215682864256359,"5","Sssca1"
1.34893063350714e-05,0.940988095896825,0.375,0.281,0.215801922748472,"0","Tmem63b"
1.35199121213297e-05,0.737276450558562,0.54,0.357,0.216291554117032,"1","Aig1"
1.35487293574167e-05,1.28372787414198,0.324,0.169,0.216752572259952,"4","Rbms2"
1.36206405010319e-05,1.17297667512488,0.272,0.166,0.217903006735509,"0","Rnf215"
1.36624877743137e-05,0.863624635253875,0.298,0.161,0.21857247941347,"1","Chac2"
1.36708643689681e-05,0.685542171308346,0.405,0.237,0.218706488174751,"1","Smim15"
1.36714392195198e-05,0.71886053332746,0.54,0.388,0.218715684633878,"2","Pam16"
1.37224297276321e-05,0.366370210388407,0.895,0.838,0.219531430782659,"3","Chmp5"
1.37866141887857e-05,1.09046638464668,0.312,0.208,0.220558253792193,"0","Arhgef2"
1.38269468537981e-05,0.672915593554192,0.618,0.392,0.221203495767062,"4","Tbpl1"
1.38571763244955e-05,0.587659252282292,0.462,0.203,0.22168710683928,"5","Mgat1"
1.38926165063357e-05,0.674328617803582,0.376,0.155,0.222254078868358,"5","Bcl2l13"
1.39089585790075e-05,0.904270917198702,0.387,0.232,0.222515519346962,"2","Creld1"
